"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)"
17.03.2009 14:20:00,1003.34,8.78,281.67,3.99,71.80,11.32,8.13,3.19,5.06,8.10,1235.91,3.09,5.38,264.70
17.03.2009 14:30:00,1003.13,9.21,282.12,3.98,69.72,11.66,8.13,3.53,5.05,8.10,1233.78,2.64,5.13,259.20
17.03.2009 14:40:00,1003.05,9.62,282.53,3.89,67.39,11.98,8.08,3.91,5.02,8.05,1231.91,2.27,4.13,256.80
17.03.2009 14:50:00,1002.93,10.04,282.96,4.00,65.99,12.33,8.13,4.19,5.06,8.11,1229.90,2.95,5.88,258.20
17.03.2009 15:00:00,1002.89,9.58,282.51,3.88,67.50,11.95,8.07,3.88,5.02,8.04,1231.90,3.17,7.75,290.80
17.03.2009 15:10:00,1002.79,10.02,282.95,4.09,66.50,12.31,8.19,4.12,5.09,8.16,1229.79,1.65,3.63,258.60
17.03.2009 15:20:00,1002.72,10.74,283.68,3.65,61.46,12.92,7.94,4.98,4.94,7.92,1226.71,2.67,6.75,264.10
17.03.2009 15:30:00,1002.70,10.39,283.33,3.09,60.45,12.62,7.63,4.99,4.75,7.61,1228.34,2.57,5.50,283.50
17.03.2009 15:40:00,1002.61,9.47,282.42,2.78,62.90,11.86,7.46,4.40,4.64,7.44,1232.30,3.00,5.13,267.70
17.03.2009 15:50:00,1002.53,9.30,282.26,2.98,64.56,11.73,7.57,4.16,4.71,7.55,1232.89,2.34,4.63,243.90
17.03.2009 16:00:00,1002.47,9.90,282.86,2.48,59.84,12.21,7.31,4.90,4.55,7.29,1230.34,3.28,6.63,268.90
17.03.2009 16:10:00,1002.47,10.13,283.09,2.24,57.91,12.40,7.18,5.22,4.47,7.16,1229.40,2.66,5.88,265.10
17.03.2009 16:20:00,1002.44,10.58,283.54,2.11,55.66,12.78,7.11,5.67,4.43,7.10,1227.43,2.68,5.25,284.80
17.03.2009 16:30:00,1002.37,10.42,283.39,1.66,54.48,12.64,6.89,5.76,4.29,6.87,1228.15,3.83,6.38,286.00
17.03.2009 16:40:00,1002.36,10.24,283.21,1.90,56.11,12.49,7.01,5.48,4.36,6.99,1228.87,2.24,3.63,268.10
17.03.2009 16:50:00,1002.29,10.04,283.01,1.63,55.74,12.33,6.87,5.46,4.28,6.86,1229.71,2.77,6.50,275.40
17.03.2009 17:00:00,1002.29,9.72,282.69,1.38,55.96,12.06,6.75,5.31,4.20,6.74,1231.16,2.92,5.13,279.40
17.03.2009 17:10:00,1002.35,9.60,282.57,1.27,55.97,11.97,6.70,5.27,4.17,6.68,1231.77,2.50,5.38,285.90
17.03.2009 17:20:00,1002.36,9.46,282.43,1.33,56.75,11.86,6.73,5.13,4.19,6.71,1232.38,2.23,5.00,276.80
17.03.2009 17:30:00,1002.45,9.36,282.32,1.24,56.73,11.78,6.68,5.10,4.16,6.66,1232.96,2.65,5.88,273.70
17.03.2009 17:40:00,1002.47,9.21,282.17,1.04,56.49,11.66,6.59,5.07,4.10,6.57,1233.68,3.09,5.88,272.00
17.03.2009 17:50:00,1002.51,8.91,281.87,0.90,57.08,11.42,6.52,4.90,4.06,6.50,1235.07,2.45,4.75,283.30
17.03.2009 18:00:00,1002.48,8.66,281.62,0.86,57.87,11.23,6.50,4.73,4.04,6.48,1236.14,2.37,4.88,280.70
17.03.2009 18:10:00,1002.43,8.44,281.40,0.57,57.52,11.06,6.36,4.70,3.96,6.35,1237.11,2.40,4.75,271.10
17.03.2009 18:20:00,1002.50,8.26,281.22,0.41,57.57,10.93,6.29,4.64,3.91,6.28,1238.02,2.42,5.75,282.70
17.03.2009 18:30:00,1002.70,8.04,280.98,0.48,58.73,10.77,6.32,4.44,3.93,6.31,1239.22,2.10,5.25,281.60
17.03.2009 18:40:00,1002.83,7.81,280.74,0.38,59.25,10.60,6.28,4.32,3.90,6.26,1240.41,2.31,4.00,289.40
17.03.2009 18:50:00,1002.82,7.58,280.51,-0.02,58.44,10.43,6.10,4.34,3.79,6.08,1241.51,2.25,5.38,277.30
17.03.2009 19:00:00,1002.81,7.32,280.26,-0.46,57.60,10.25,5.90,4.35,3.67,5.89,1242.73,2.49,5.00,277.00
17.03.2009 19:10:00,1002.88,7.08,280.01,-0.35,59.03,10.08,5.95,4.13,3.70,5.93,1243.87,2.20,5.63,267.90
17.03.2009 19:20:00,1002.95,6.84,279.76,-0.17,60.84,9.92,6.03,3.88,3.75,6.02,1244.98,3.01,5.00,272.70
17.03.2009 19:30:00,1003.01,6.68,279.60,-0.32,60.84,9.81,5.97,3.84,3.71,5.95,1245.79,2.72,6.00,282.70
17.03.2009 19:40:00,1003.17,6.52,279.43,-0.38,61.23,9.70,5.94,3.76,3.69,5.92,1246.71,2.09,3.88,273.80
17.03.2009 19:50:00,1003.22,6.41,279.31,-0.36,61.79,9.63,5.95,3.68,3.70,5.93,1247.29,2.45,4.63,275.70
17.03.2009 20:00:00,1003.39,6.23,279.12,-0.22,63.23,9.51,6.01,3.50,3.73,5.99,1248.27,2.86,4.63,269.40
17.03.2009 20:10:00,1003.60,6.00,278.87,-0.14,64.63,9.36,6.05,3.31,3.76,6.02,1249.55,2.30,4.50,273.00
17.03.2009 20:20:00,1003.73,5.90,278.76,-1.24,60.03,9.29,5.58,3.71,3.46,5.56,1250.36,2.16,5.38,284.20
17.03.2009 20:30:00,1003.74,5.84,278.70,-2.27,55.83,9.25,5.17,4.09,3.21,5.15,1250.84,2.28,3.75,273.80
17.03.2009 20:40:00,1003.83,5.83,278.68,-2.91,53.27,9.25,4.93,4.32,3.06,4.91,1251.12,1.67,4.63,277.10
17.03.2009 20:50:00,1003.97,5.72,278.57,-3.16,52.68,9.18,4.84,4.34,3.00,4.82,1251.81,2.56,4.50,274.50
17.03.2009 21:00:00,1004.07,5.63,278.46,-3.21,52.81,9.12,4.82,4.30,2.99,4.80,1252.36,2.66,4.75,274.40
17.03.2009 21:10:00,1004.10,5.44,278.27,-3.36,52.91,9.00,4.76,4.24,2.95,4.74,1253.28,3.11,5.13,263.90
17.03.2009 21:20:00,1004.23,5.23,278.05,-3.77,52.09,8.87,4.62,4.25,2.87,4.60,1254.47,2.91,5.25,272.90
17.03.2009 21:30:00,1004.32,5.04,277.85,-3.89,52.31,8.75,4.58,4.17,2.84,4.56,1255.45,2.50,5.13,267.40
17.03.2009 21:40:00,1004.35,4.84,277.66,-4.01,52.56,8.63,4.54,4.10,2.81,4.52,1256.40,2.96,5.88,278.20
17.03.2009 21:50:00,1004.47,4.66,277.46,-4.11,52.84,8.52,4.50,4.02,2.79,4.48,1257.39,2.43,4.63,260.20
17.03.2009 22:00:00,1004.51,4.48,277.28,-4.14,53.36,8.42,4.49,3.93,2.79,4.47,1258.26,2.13,4.25,282.90
17.03.2009 22:10:00,1004.55,4.23,277.03,-4.13,54.39,8.27,4.50,3.77,2.79,4.48,1259.45,2.38,4.00,264.90
17.03.2009 22:20:00,1004.60,3.98,276.78,-4.17,55.14,8.13,4.48,3.65,2.78,4.46,1260.62,2.15,4.50,266.30
17.03.2009 22:30:00,1004.68,3.87,276.66,-4.29,55.07,8.06,4.44,3.62,2.75,4.42,1261.26,2.51,4.63,257.40
17.03.2009 22:40:00,1004.77,3.76,276.55,-4.33,55.32,8.00,4.43,3.58,2.74,4.41,1261.87,2.60,4.38,263.90
17.03.2009 22:50:00,1004.94,3.64,276.41,-4.25,56.16,7.93,4.45,3.48,2.76,4.43,1262.64,1.94,3.25,255.70
17.03.2009 23:00:00,1005.08,3.33,276.09,-4.19,57.62,7.76,4.47,3.29,2.77,4.45,1264.19,1.75,3.38,244.10
17.03.2009 23:10:00,1005.09,3.25,276.00,-4.22,57.88,7.71,4.46,3.25,2.77,4.44,1264.61,1.63,3.13,247.90
17.03.2009 23:20:00,1005.17,3.15,275.90,-4.20,58.37,7.66,4.47,3.19,2.77,4.45,1265.17,1.68,3.38,273.20
17.03.2009 23:30:00,1005.25,2.97,275.72,-3.97,60.15,7.57,4.55,3.01,2.82,4.53,1266.03,1.66,3.38,222.80
17.03.2009 23:40:00,1005.20,2.82,275.57,-3.69,62.09,7.49,4.65,2.84,2.88,4.62,1266.60,1.75,2.88,237.60
17.03.2009 23:50:00,1005.25,2.79,275.54,-3.29,64.10,7.47,4.79,2.68,2.97,4.76,1266.76,1.74,3.13,208.30
18.03.2009 00:00:00,1005.32,2.65,275.39,-3.06,65.87,7.39,4.87,2.52,3.02,4.84,1267.45,1.70,3.25,208.50
18.03.2009 00:10:00,1005.30,2.55,275.29,-2.84,67.46,7.34,4.95,2.39,3.07,4.93,1267.84,2.04,4.13,264.30
18.03.2009 00:20:00,1005.29,2.46,275.20,-2.72,68.52,7.29,5.00,2.30,3.10,4.97,1268.23,2.60,4.75,261.10
18.03.2009 00:30:00,1005.32,2.41,275.15,-2.65,69.12,7.27,5.02,2.24,3.11,5.00,1268.49,2.04,4.13,250.40
18.03.2009 00:40:00,1005.33,2.34,275.08,-2.61,69.67,7.23,5.04,2.19,3.12,5.01,1268.80,1.99,4.13,259.30
18.03.2009 00:50:00,1005.33,2.24,274.98,-2.64,70.00,7.18,5.03,2.15,3.12,5.00,1269.25,2.12,3.50,259.70
18.03.2009 01:00:00,1005.32,2.17,274.91,-2.72,69.98,7.14,5.00,2.14,3.10,4.97,1269.62,2.73,4.13,260.20
18.03.2009 01:10:00,1005.43,2.07,274.81,-2.89,69.56,7.09,4.93,2.16,3.06,4.91,1270.22,2.55,4.13,256.40
18.03.2009 01:20:00,1005.49,1.88,274.60,-3.05,69.71,7.00,4.88,2.12,3.02,4.85,1271.22,2.27,3.50,255.70
18.03.2009 01:30:00,1005.48,1.70,274.43,-3.21,69.77,6.91,4.82,2.09,2.99,4.79,1272.06,2.44,3.63,263.40
18.03.2009 01:40:00,1005.40,1.56,274.30,-3.28,70.10,6.84,4.79,2.04,2.97,4.77,1272.61,2.98,4.13,251.70
18.03.2009 01:50:00,1005.34,1.43,274.17,-3.22,71.10,6.77,4.82,1.96,2.98,4.79,1273.14,2.80,4.38,260.90
18.03.2009 02:00:00,1005.28,1.30,274.05,-3.24,71.60,6.71,4.81,1.91,2.98,4.78,1273.64,3.20,4.38,248.40
18.03.2009 02:10:00,1005.21,1.13,273.88,-3.24,72.50,6.63,4.81,1.82,2.98,4.78,1274.37,3.44,4.38,243.50
18.03.2009 02:20:00,1005.19,0.90,273.65,-3.21,73.90,6.52,4.82,1.70,2.99,4.79,1275.40,3.36,4.63,251.80
18.03.2009 02:30:00,1005.16,0.74,273.50,-3.04,75.70,6.45,4.88,1.57,3.02,4.85,1276.08,3.42,4.50,249.40
18.03.2009 02:40:00,1005.09,0.67,273.43,-2.80,77.50,6.41,4.97,1.44,3.08,4.94,1276.28,3.19,4.25,247.40
18.03.2009 02:50:00,1005.09,0.63,273.39,-2.64,78.60,6.39,5.03,1.37,3.12,5.00,1276.41,3.05,4.00,249.90
18.03.2009 03:00:00,1005.08,0.61,273.37,-2.51,79.50,6.38,5.07,1.31,3.15,5.05,1276.50,2.99,4.13,245.90
18.03.2009 03:10:00,1005.08,0.46,273.23,-2.47,80.60,6.32,5.09,1.23,3.16,5.07,1277.16,2.68,3.63,245.40
18.03.2009 03:20:00,1005.06,0.34,273.10,-2.43,81.60,6.26,5.11,1.15,3.17,5.08,1277.71,2.90,3.63,248.30
18.03.2009 03:30:00,1005.08,0.24,273.00,-2.39,82.40,6.21,5.12,1.09,3.17,5.09,1278.20,2.96,4.13,247.20
18.03.2009 03:40:00,1005.07,0.18,272.95,-2.41,82.60,6.19,5.11,1.08,3.17,5.09,1278.45,2.63,3.50,248.20
18.03.2009 03:50:00,1005.02,0.10,272.87,-2.43,83.00,6.15,5.11,1.05,3.17,5.08,1278.77,2.83,3.75,241.20
18.03.2009 04:00:00,1005.07,0.05,272.81,-2.42,83.40,6.13,5.11,1.02,3.17,5.09,1279.09,2.37,4.75,250.60
18.03.2009 04:10:00,1005.10,-0.04,272.72,-2.42,83.90,6.09,5.11,0.98,3.17,5.08,1279.54,2.04,3.00,249.50
18.03.2009 04:20:00,1005.08,-0.13,272.63,-2.40,84.60,6.05,5.12,0.93,3.17,5.09,1279.92,1.66,3.38,255.80
18.03.2009 04:30:00,1005.05,-0.18,272.59,-2.35,85.20,6.03,5.14,0.89,3.19,5.11,1280.08,1.39,2.25,263.50
18.03.2009 04:40:00,1005.09,-0.16,272.61,-2.28,85.50,6.04,5.16,0.88,3.20,5.14,1280.03,1.84,3.38,256.80
18.03.2009 04:50:00,1005.08,-0.20,272.57,-2.31,85.60,6.02,5.15,0.87,3.20,5.13,1280.21,1.53,3.13,226.00
18.03.2009 05:00:00,1004.98,-0.22,272.55,-2.23,86.20,6.01,5.18,0.83,3.21,5.16,1280.18,1.57,3.38,253.70
18.03.2009 05:10:00,1004.94,-0.22,272.56,-2.23,86.20,6.01,5.18,0.83,3.21,5.16,1280.12,1.82,3.50,234.00
18.03.2009 05:20:00,1004.89,-0.24,272.54,-2.22,86.40,6.00,5.19,0.82,3.22,5.16,1280.15,1.75,3.25,261.00
18.03.2009 05:30:00,1004.96,-0.30,272.47,-2.25,86.60,5.98,5.17,0.80,3.21,5.15,1280.54,1.33,3.25,191.60
18.03.2009 05:40:00,1004.92,-0.33,272.44,-2.22,87.00,5.96,5.19,0.77,3.22,5.16,1280.63,0.99,2.38,179.70
18.03.2009 05:50:00,1004.88,-0.38,272.40,-2.22,87.30,5.94,5.19,0.75,3.22,5.16,1280.80,1.67,3.38,259.10
18.03.2009 06:00:00,1004.87,-0.35,272.43,-2.21,87.20,5.95,5.19,0.76,3.22,5.17,1280.65,1.83,3.50,267.70
18.03.2009 06:10:00,1004.81,-0.37,272.41,-2.24,87.10,5.94,5.18,0.77,3.21,5.15,1280.68,1.42,3.00,236.60
18.03.2009 06:20:00,1004.79,-0.40,272.39,-2.22,87.40,5.93,5.19,0.75,3.22,5.16,1280.76,1.33,2.75,252.60
18.03.2009 06:30:00,1004.86,-0.39,272.39,-2.24,87.30,5.93,5.18,0.75,3.21,5.16,1280.84,1.70,3.00,240.00
18.03.2009 06:40:00,1004.87,-0.38,272.41,-2.20,87.40,5.94,5.19,0.75,3.22,5.17,1280.77,2.38,3.75,245.50
18.03.2009 06:50:00,1004.89,-0.17,272.61,-2.06,87.00,6.03,5.25,0.78,3.26,5.22,1279.78,2.61,4.88,243.10
18.03.2009 07:00:00,1004.95,0.10,272.87,-2.00,85.70,6.15,5.27,0.88,3.27,5.25,1278.61,2.45,4.00,244.50
18.03.2009 07:10:00,1004.97,0.05,272.82,-2.10,85.40,6.13,5.23,0.89,3.25,5.21,1278.90,2.85,4.25,249.00
18.03.2009 07:20:00,1004.98,0.10,272.87,-2.08,85.20,6.15,5.24,0.91,3.25,5.22,1278.66,2.75,5.75,243.70
18.03.2009 07:30:00,1005.07,0.28,273.04,-2.00,84.60,6.23,5.27,0.96,3.27,5.25,1277.93,2.33,4.63,241.30
18.03.2009 07:40:00,1005.09,0.58,273.34,-1.86,83.60,6.37,5.33,1.04,3.30,5.30,1276.52,2.24,5.63,242.30
18.03.2009 07:50:00,1005.03,1.22,273.98,-1.62,81.30,6.67,5.42,1.25,3.36,5.40,1273.44,2.07,5.50,245.20
18.03.2009 08:00:00,1005.10,1.87,274.63,-1.46,78.50,6.99,5.49,1.50,3.40,5.46,1270.48,1.14,2.75,228.20
18.03.2009 08:10:00,1005.03,2.44,275.20,-1.38,75.80,7.28,5.52,1.76,3.42,5.49,1267.74,2.08,4.38,237.70
18.03.2009 08:20:00,1004.95,2.55,275.32,-1.45,74.80,7.34,5.49,1.85,3.41,5.46,1267.13,2.03,4.00,247.30
18.03.2009 08:30:00,1004.96,2.50,275.27,-1.53,74.60,7.32,5.46,1.86,3.38,5.43,1267.39,1.52,3.50,246.70
18.03.2009 08:40:00,1004.94,2.52,275.29,-1.55,74.40,7.33,5.45,1.88,3.38,5.42,1267.26,1.85,3.75,223.10
18.03.2009 08:50:00,1004.95,2.45,275.22,-1.62,74.40,7.29,5.42,1.87,3.36,5.40,1267.64,2.03,3.50,249.20
18.03.2009 09:00:00,1005.01,2.64,275.41,-1.51,74.00,7.39,5.47,1.92,3.39,5.44,1266.81,2.18,4.63,233.40
18.03.2009 09:10:00,1004.98,2.70,275.47,-1.50,73.70,7.42,5.47,1.95,3.39,5.44,1266.49,2.06,4.88,235.90
18.03.2009 09:20:00,1004.96,2.80,275.57,-1.61,72.60,7.47,5.43,2.05,3.37,5.40,1266.03,2.55,5.38,274.70
18.03.2009 09:30:00,1004.96,2.61,275.38,-1.63,73.50,7.37,5.42,1.95,3.36,5.39,1266.93,2.49,5.13,270.00
18.03.2009 09:40:00,1004.83,2.82,275.60,-1.46,73.30,7.49,5.49,2.00,3.40,5.46,1265.74,2.57,4.50,260.00
18.03.2009 09:50:00,1004.78,3.09,275.87,-1.43,72.10,7.63,5.50,2.13,3.41,5.47,1264.44,2.99,5.63,270.60
18.03.2009 10:00:00,1004.67,3.24,276.03,-1.25,72.30,7.71,5.57,2.14,3.46,5.55,1263.60,2.82,5.00,274.90
18.03.2009 10:10:00,1004.61,3.61,276.40,-1.50,69.15,7.91,5.47,2.44,3.40,5.45,1261.88,2.90,5.88,266.60
18.03.2009 10:20:00,1004.43,3.66,276.47,-1.54,68.67,7.95,5.46,2.49,3.39,5.43,1261.41,2.93,5.13,245.60
18.03.2009 10:30:00,1004.20,3.89,276.72,-1.64,67.05,8.08,5.41,2.66,3.36,5.39,1260.09,2.72,4.38,255.40
18.03.2009 10:40:00,1004.18,3.93,276.76,-1.73,66.42,8.10,5.38,2.72,3.34,5.36,1259.90,2.50,5.00,251.50
18.03.2009 10:50:00,1004.10,4.55,277.38,-1.57,64.34,8.46,5.44,3.02,3.38,5.42,1256.97,1.68,3.75,259.10
18.03.2009 11:00:00,1004.08,5.03,277.87,-1.96,60.47,8.75,5.29,3.46,3.28,5.27,1254.85,2.26,5.50,271.00
18.03.2009 11:10:00,1004.11,5.28,278.11,-2.17,58.51,8.90,5.21,3.69,3.23,5.19,1253.81,3.38,5.50,288.70
18.03.2009 11:20:00,1004.00,5.36,278.20,-2.11,58.41,8.95,5.23,3.72,3.25,5.21,1253.29,2.65,4.38,282.30
18.03.2009 11:30:00,1003.86,5.55,278.41,-1.83,58.85,9.07,5.34,3.73,3.31,5.32,1252.20,3.13,5.38,265.70
18.03.2009 11:40:00,1003.81,5.78,278.63,-2.31,55.93,9.21,5.15,4.06,3.20,5.13,1251.22,3.56,6.88,293.50
18.03.2009 11:50:00,1003.74,5.52,278.38,-2.62,55.64,9.05,5.04,4.01,3.13,5.02,1252.34,4.16,7.13,290.80
18.03.2009 12:00:00,1003.71,5.70,278.57,-2.50,55.43,9.17,5.08,4.09,3.15,5.06,1251.47,3.42,6.25,287.30
18.03.2009 12:10:00,1003.64,6.14,279.01,-2.38,54.22,9.45,5.12,4.33,3.18,5.11,1249.39,2.99,5.25,300.40
18.03.2009 12:20:00,1003.53,6.43,279.31,-2.51,52.66,9.64,5.08,4.56,3.15,5.06,1247.99,2.57,4.50,271.10
18.03.2009 12:30:00,1003.37,6.98,279.87,-3.12,48.43,10.01,4.85,5.16,3.01,4.83,1245.44,2.41,5.50,281.50
18.03.2009 12:40:00,1003.19,7.13,280.04,-2.99,48.40,10.12,4.90,5.22,3.04,4.88,1244.52,2.60,6.00,285.90
18.03.2009 12:50:00,1003.01,7.44,280.36,-3.60,45.27,10.33,4.68,5.66,2.91,4.66,1243.03,2.35,4.88,291.10
18.03.2009 13:00:00,1002.82,7.44,280.37,-3.66,45.05,10.33,4.66,5.68,2.89,4.64,1242.80,3.54,5.63,283.50
18.03.2009 13:10:00,1002.57,7.67,280.62,-3.97,43.32,10.50,4.55,5.95,2.83,4.54,1241.52,2.84,5.50,289.90
18.03.2009 13:20:00,1002.42,7.88,280.85,-3.71,43.56,10.65,4.64,6.01,2.88,4.63,1240.36,2.81,5.25,271.20
18.03.2009 13:30:00,1002.31,8.28,281.25,-4.12,41.11,10.95,4.50,6.45,2.80,4.49,1238.53,2.08,3.50,298.00
18.03.2009 13:40:00,1002.20,8.30,281.28,-4.51,39.86,10.96,4.37,6.59,2.72,4.36,1238.37,3.12,5.25,281.00
18.03.2009 13:50:00,1002.10,8.25,281.24,-4.14,41.12,10.92,4.49,6.43,2.79,4.48,1238.40,2.59,4.63,281.90
18.03.2009 14:00:00,1002.00,8.61,281.61,-3.55,41.95,11.19,4.70,6.50,2.92,4.69,1236.61,2.80,5.13,262.50
18.03.2009 14:10:00,1001.98,8.60,281.60,-3.43,42.37,11.19,4.74,6.45,2.95,4.73,1236.60,3.24,5.63,266.20
18.03.2009 14:20:00,1001.85,9.01,282.02,-3.10,42.22,11.50,4.86,6.65,3.02,4.85,1234.60,2.56,5.38,254.90
18.03.2009 14:30:00,1001.75,9.31,282.33,-3.01,41.68,11.74,4.89,6.84,3.04,4.88,1233.15,2.69,4.75,290.80
18.03.2009 14:40:00,1001.64,9.30,282.33,-3.25,40.94,11.73,4.80,6.93,2.99,4.79,1233.09,2.90,5.38,287.60
18.03.2009 14:50:00,1001.53,9.12,282.16,-3.11,41.89,11.59,4.85,6.73,3.02,4.85,1233.72,2.79,5.88,268.00
18.03.2009 15:00:00,1001.47,9.23,282.27,-2.74,42.76,11.67,4.99,6.68,3.11,4.98,1233.10,3.21,6.50,268.20
18.03.2009 15:10:00,1001.36,9.04,282.09,-2.49,44.10,11.52,5.08,6.44,3.16,5.08,1233.76,3.39,6.25,269.90
18.03.2009 15:20:00,1001.25,8.87,281.93,-2.37,45.02,11.39,5.13,6.26,3.19,5.12,1234.33,3.61,6.13,279.80
18.03.2009 15:30:00,1001.06,8.93,282.00,-2.25,45.25,11.44,5.18,6.26,3.22,5.17,1233.83,3.47,5.50,274.00
18.03.2009 15:40:00,1000.92,8.72,281.81,-2.21,46.01,11.28,5.19,6.09,3.23,5.18,1234.57,3.12,5.63,269.40
18.03.2009 15:50:00,1000.80,8.58,281.68,-2.57,45.25,11.17,5.05,6.12,3.15,5.05,1235.09,3.22,5.88,277.70
18.03.2009 16:00:00,1000.70,8.31,281.41,-2.63,45.86,10.97,5.03,5.94,3.13,5.03,1236.16,3.40,6.38,268.30
18.03.2009 16:10:00,1000.67,8.04,281.15,-2.26,48.02,10.77,5.17,5.60,3.22,5.17,1237.24,3.19,5.50,267.70
18.03.2009 16:20:00,1000.61,7.86,280.97,-2.13,49.09,10.64,5.22,5.41,3.25,5.22,1237.94,2.71,6.00,264.80
18.03.2009 16:30:00,1000.52,7.55,280.67,-2.51,48.75,10.41,5.08,5.34,3.16,5.07,1239.26,2.89,4.38,259.10
18.03.2009 16:40:00,1000.42,7.39,280.52,-2.32,49.98,10.30,5.15,5.15,3.21,5.15,1239.81,2.35,4.63,264.90
18.03.2009 16:50:00,1000.35,7.25,280.38,-2.58,49.51,10.20,5.05,5.15,3.15,5.05,1240.39,3.12,5.38,264.30
18.03.2009 17:00:00,1000.25,7.12,280.26,-2.63,49.76,10.11,5.03,5.08,3.13,5.03,1240.85,2.54,5.63,268.80
18.03.2009 17:10:00,1000.14,7.01,280.16,-2.80,49.49,10.03,4.97,5.07,3.09,4.97,1241.23,2.45,4.38,252.10
18.03.2009 17:20:00,1000.10,6.93,280.08,-2.98,49.11,9.98,4.90,5.08,3.05,4.90,1241.56,1.90,3.88,251.60
18.03.2009 17:30:00,1000.05,6.77,279.93,-3.58,47.45,9.87,4.68,5.19,2.92,4.68,1242.30,2.18,4.63,259.80
18.03.2009 17:40:00,1000.05,6.56,279.71,-3.36,48.99,9.72,4.76,4.96,2.97,4.76,1243.24,1.72,3.13,265.30
18.03.2009 17:50:00,1000.08,6.35,279.50,-3.07,50.79,9.59,4.87,4.72,3.03,4.87,1244.14,1.88,3.00,269.00
18.03.2009 18:00:00,1000.08,6.13,279.28,-2.83,52.48,9.44,4.96,4.49,3.09,4.96,1245.07,1.50,2.50,254.70
18.03.2009 18:10:00,1000.21,5.94,279.08,-2.66,53.88,9.32,5.02,4.30,3.13,5.02,1246.07,1.06,1.63,262.10
18.03.2009 18:20:00,1000.23,5.76,278.90,-2.60,54.76,9.21,5.04,4.16,3.14,5.04,1246.86,1.61,2.63,261.50
18.03.2009 18:30:00,1000.33,5.67,278.80,-2.65,54.94,9.14,5.02,4.12,3.13,5.02,1247.43,1.38,2.50,268.10
18.03.2009 18:40:00,1000.27,5.59,278.72,-2.66,55.22,9.09,5.02,4.07,3.13,5.02,1247.71,1.48,2.13,262.20
18.03.2009 18:50:00,1000.27,5.49,278.63,-2.57,55.93,9.03,5.05,3.98,3.15,5.05,1248.12,1.54,2.38,265.30
18.03.2009 19:00:00,1000.17,5.35,278.50,-2.53,56.66,8.95,5.07,3.88,3.16,5.07,1248.61,1.71,2.88,260.20
18.03.2009 19:10:00,1000.07,5.29,278.44,-2.58,56.70,8.91,5.05,3.86,3.15,5.05,1248.78,1.72,3.00,260.40
18.03.2009 19:20:00,1000.05,5.19,278.34,-2.72,56.51,8.84,5.00,3.85,3.11,5.00,1249.23,1.88,3.50,271.40
18.03.2009 19:30:00,999.99,5.15,278.32,-2.85,56.09,8.82,4.95,3.87,3.08,4.95,1249.32,1.79,2.88,270.30
18.03.2009 19:40:00,999.93,5.07,278.23,-3.09,55.42,8.77,4.86,3.91,3.03,4.86,1249.68,1.89,3.25,262.00
18.03.2009 19:50:00,999.99,4.90,278.06,-3.27,55.31,8.67,4.80,3.87,2.99,4.80,1250.52,1.70,2.63,266.10
18.03.2009 20:00:00,999.97,4.70,277.86,-3.19,56.45,8.55,4.82,3.72,3.01,4.82,1251.42,2.40,3.75,255.90
18.03.2009 20:10:00,999.92,4.53,277.69,-2.94,58.20,8.44,4.91,3.53,3.06,4.91,1252.09,2.66,3.75,250.10
18.03.2009 20:20:00,999.86,4.43,277.60,-2.95,58.54,8.39,4.91,3.48,3.06,4.91,1252.43,2.86,3.63,251.90
18.03.2009 20:30:00,999.80,4.34,277.52,-3.00,58.70,8.33,4.89,3.44,3.05,4.89,1252.77,3.04,4.13,248.10
18.03.2009 20:40:00,999.72,4.30,277.48,-3.03,58.78,8.31,4.88,3.42,3.04,4.89,1252.88,2.96,4.13,250.30
18.03.2009 20:50:00,999.58,4.24,277.43,-3.18,58.36,8.28,4.83,3.45,3.01,4.83,1252.99,3.31,4.63,248.50
18.03.2009 21:00:00,999.44,4.12,277.33,-3.22,58.64,8.21,4.81,3.39,3.00,4.82,1253.34,3.36,4.38,251.00
18.03.2009 21:10:00,999.43,4.09,277.29,-3.36,58.18,8.19,4.76,3.42,2.97,4.77,1253.52,3.51,5.00,251.90
18.03.2009 21:20:00,999.43,4.09,277.29,-3.44,57.81,8.19,4.73,3.45,2.95,4.74,1253.53,3.29,4.50,252.20
18.03.2009 21:30:00,999.38,4.03,277.24,-3.49,57.85,8.16,4.72,3.44,2.94,4.72,1253.73,3.28,5.00,247.50
18.03.2009 21:40:00,999.41,3.97,277.18,-3.54,57.85,8.12,4.70,3.42,2.93,4.70,1254.04,3.22,4.88,253.90
18.03.2009 21:50:00,999.39,3.92,277.13,-3.54,58.08,8.09,4.70,3.39,2.93,4.70,1254.27,3.42,4.63,251.90
18.03.2009 22:00:00,999.27,3.90,277.12,-3.57,58.03,8.08,4.69,3.39,2.92,4.69,1254.20,3.39,4.75,250.60
18.03.2009 22:10:00,999.18,3.87,277.09,-3.61,58.01,8.06,4.68,3.38,2.92,4.68,1254.25,3.58,5.50,252.90
18.03.2009 22:20:00,999.19,3.87,277.09,-3.52,58.38,8.06,4.71,3.36,2.94,4.71,1254.23,3.49,5.13,253.10
