,p,T,Tdew,rh,VPmax,VPact,VPdef,sh,H2OC,rho,wv,max_wv,wd,TMax,TMin
2016-04-15,980.022,8.948,5.665,80.668,11.660,9.177,2.484,5.846,9.365,1206.062,3.274,4.786,203.613,14.200,3.960
2016-04-16,977.254,11.216,6.375,72.507,13.370,9.619,3.751,6.145,9.843,1192.700,3.745,5.350,207.981,13.740,9.330
2016-04-17,983.215,7.767,4.327,79.388,10.595,8.369,2.225,5.315,8.516,1215.324,1.252,2.331,228.966,10.230,5.230
2016-04-18,993.067,7.171,0.870,67.578,10.454,6.530,3.924,4.100,6.575,1231.222,1.235,2.308,215.397,12.310,0.630
2016-04-19,996.763,8.261,1.378,62.517,11.084,6.756,4.328,4.227,6.778,1230.803,1.828,3.512,240.652,11.450,3.210
2016-04-20,1002.029,7.589,0.413,61.730,10.646,6.298,4.348,3.919,6.286,1240.537,1.611,2.873,204.333,12.650,3.000
2016-04-21,997.322,9.371,1.266,60.712,12.577,6.719,5.858,4.202,6.738,1227.157,1.128,2.026,133.220,16.910,0.400
2016-04-22,990.941,8.833,1.312,60.811,11.562,6.738,4.823,4.240,6.799,1221.170,1.435,2.582,95.120,13.180,3.130
2016-04-23,984.359,4.914,0.658,74.084,8.698,6.431,2.267,4.073,6.533,1230.142,2.075,3.315,111.125,7.500,2.040
2016-04-24,984.071,3.440,-2.038,68.103,7.894,5.263,2.631,3.333,5.348,1236.946,2.556,4.434,243.443,7.800,0.630
2016-04-25,981.397,4.017,-2.009,66.115,8.239,5.288,2.951,3.359,5.389,1231.028,3.464,5.575,227.351,8.270,0.510
2016-04-26,973.662,4.158,-0.695,72.323,8.288,5.840,2.448,3.739,5.998,1220.370,3.850,5.979,216.796,7.540,1.220
2016-04-27,978.676,4.108,-0.953,70.156,8.239,5.714,2.526,3.638,5.837,1226.934,6.052,8.857,212.556,7.030,2.080
2016-04-28,987.262,5.298,-0.741,66.366,9.039,5.791,3.249,3.657,5.866,1232.457,2.786,4.688,230.601,9.550,1.630
2016-04-29,991.174,7.000,-0.923,60.413,10.579,5.724,4.855,3.599,5.775,1230.207,2.660,4.403,186.006,13.690,-1.680
2016-04-30,990.063,10.088,2.220,61.673,13.244,7.228,6.016,4.554,7.301,1214.879,2.031,3.427,127.334,18.110,1.490
2016-05-01,994.516,10.816,4.471,67.241,13.351,8.426,4.925,5.286,8.473,1216.288,3.731,5.773,52.726,16.150,5.800
2016-05-02,996.000,11.291,3.887,62.184,13.895,8.089,5.806,5.068,8.122,1216.352,1.913,3.258,93.274,17.140,3.890
2016-05-03,992.701,9.757,4.924,73.621,12.561,8.729,3.832,5.488,8.793,1218.574,1.541,3.112,194.674,17.660,3.030
2016-05-04,1000.835,8.670,1.901,64.524,11.394,7.057,4.338,4.397,7.051,1233.904,2.317,4.097,144.184,12.790,4.410
2016-05-05,998.896,12.813,5.650,63.413,15.202,9.188,6.013,5.743,9.201,1212.820,2.205,3.599,121.836,18.260,7.190
2016-05-06,991.529,16.504,6.568,55.842,19.801,9.752,10.048,6.140,9.835,1188.503,2.152,3.807,149.098,23.580,6.460
2016-05-07,988.372,17.529,4.953,46.180,20.816,8.710,12.106,5.500,8.812,1180.836,2.618,4.477,129.823,22.970,8.300
2016-05-08,989.632,17.239,6.041,48.372,20.061,9.403,10.658,5.932,9.502,1183.043,3.427,5.674,110.724,21.660,11.060
2016-05-09,989.887,17.624,7.648,53.731,20.741,10.500,10.240,6.625,10.608,1181.366,2.833,4.845,109.671,23.060,11.090
2016-05-10,985.810,18.211,8.436,54.250,21.528,11.078,10.450,7.020,11.239,1173.877,2.392,4.207,131.351,23.620,10.560
2016-05-11,981.348,17.227,8.561,58.021,20.086,11.165,8.922,7.107,11.377,1172.389,2.848,4.764,100.225,21.230,10.170
2016-05-12,974.827,16.688,9.388,63.752,19.360,11.842,7.517,7.592,12.150,1166.384,3.699,5.825,87.439,22.240,12.950
2016-05-13,973.977,15.603,8.757,65.980,18.041,11.453,6.587,7.349,11.761,1169.895,2.330,4.059,126.071,20.720,11.700
2016-05-14,981.430,9.708,2.077,59.580,12.121,7.147,4.975,4.543,7.284,1205.388,1.843,3.848,243.354,13.090,6.040
2016-05-15,988.699,6.980,1.476,68.279,10.087,6.815,3.271,4.299,6.893,1226.320,2.578,4.996,251.938,11.100,4.070
2016-05-16,990.909,8.223,0.866,61.182,11.007,6.522,4.485,4.104,6.582,1223.799,2.222,3.974,260.454,12.130,4.760
2016-05-17,989.986,9.875,2.964,62.398,12.304,7.577,4.728,4.774,7.653,1215.031,2.203,3.913,243.566,12.980,6.250
2016-05-18,985.619,13.451,3.813,53.136,15.704,8.046,7.659,5.093,8.163,1194.417,2.040,3.251,202.323,17.510,9.180
2016-05-19,984.452,13.018,7.242,68.201,15.248,10.342,4.906,6.558,10.501,1193.703,1.208,2.089,210.579,17.990,8.350
2016-05-20,991.359,15.228,7.292,61.786,17.787,10.246,7.540,6.454,10.336,1193.054,2.048,3.422,205.485,19.910,7.810
2016-05-21,990.883,17.660,8.964,58.085,20.691,11.478,9.213,7.237,11.584,1181.930,1.758,3.023,191.339,23.000,12.240
2016-05-22,983.767,20.979,9.397,52.428,26.794,11.833,14.961,7.517,12.029,1160.533,2.037,3.499,189.829,30.660,9.640
2016-05-23,982.942,14.898,11.698,81.918,17.106,13.779,3.326,8.766,14.019,1182.478,2.280,3.975,238.075,19.030,11.930
2016-05-24,985.129,11.667,10.349,91.619,13.756,12.603,1.152,7.998,12.795,1199.059,2.555,4.217,248.271,12.590,10.130
2016-05-25,988.537,12.659,9.894,83.503,14.760,12.223,2.537,7.726,12.364,1199.261,1.111,1.968,223.665,15.270,10.060
2016-05-26,990.088,15.305,10.072,72.578,17.647,12.369,5.279,7.808,12.492,1190.117,1.071,2.026,128.463,19.930,11.760
2016-05-27,990.020,13.963,10.837,81.895,16.238,13.083,3.157,8.261,13.214,1195.313,1.664,2.576,114.469,18.260,8.810
2016-05-28,987.084,17.546,13.282,77.272,20.619,15.342,5.277,9.727,15.546,1176.142,1.635,2.620,87.985,23.140,11.750
2016-05-29,980.396,18.778,16.078,84.881,21.978,18.349,3.630,11.726,18.719,1161.718,2.152,3.356,99.559,22.810,15.120
2016-05-30,978.357,18.089,14.171,78.912,20.897,16.256,4.641,10.402,16.617,1162.894,2.835,4.422,157.597,21.330,14.160
2016-05-31,983.887,17.754,12.601,73.957,20.895,14.641,6.254,9.308,14.880,1171.760,1.506,2.527,190.292,24.030,11.400
2016-06-01,984.696,17.263,14.555,84.288,19.794,16.608,3.186,10.558,16.866,1173.633,1.055,1.912,215.442,20.300,14.210
2016-06-02,984.470,15.891,13.453,86.173,18.309,15.485,2.823,9.843,15.730,1179.514,0.894,1.538,177.502,21.290,12.030
2016-06-03,984.727,16.449,14.424,88.111,18.862,16.490,2.372,10.483,16.746,1177.049,1.690,2.666,129.851,20.600,13.670
2016-06-04,986.414,18.399,15.283,82.901,21.411,17.416,3.995,11.056,17.655,1170.803,1.124,1.934,150.236,23.060,14.690
2016-06-05,989.789,19.662,14.356,74.576,23.694,16.405,7.289,10.374,16.574,1170.404,1.588,2.752,152.927,26.130,13.760
2016-06-06,993.627,19.458,13.488,71.256,23.364,15.541,7.822,9.787,15.642,1176.170,2.361,3.667,100.734,24.840,12.750
2016-06-07,995.350,19.321,10.541,59.879,23.286,12.762,10.523,8.014,12.822,1180.086,1.476,2.594,112.245,25.370,11.180
2016-06-08,991.291,18.461,11.713,66.357,22.022,13.841,8.180,8.732,13.964,1178.230,1.306,2.530,163.951,24.810,11.170
2016-06-09,990.092,15.308,10.540,73.641,17.544,12.752,4.792,8.050,12.879,1189.895,1.504,2.799,195.781,18.960,11.910
2016-06-10,986.046,16.294,7.738,60.982,19.099,10.630,8.470,6.733,10.779,1182.128,1.338,2.757,221.693,22.230,9.540
2016-06-11,984.742,16.051,9.567,66.145,18.545,11.977,6.568,7.600,12.162,1180.812,0.986,1.730,133.605,20.430,11.490
2016-06-12,981.778,16.084,12.605,80.550,18.443,14.654,3.788,9.338,14.928,1175.824,1.542,2.535,174.536,20.610,13.160
2016-06-13,976.206,16.079,12.810,81.896,18.483,14.823,3.659,9.500,15.185,1169.083,1.803,2.938,221.071,20.100,12.440
2016-06-14,974.152,16.039,12.178,79.644,18.557,14.232,4.326,9.138,14.609,1167.090,2.130,3.589,191.948,21.150,11.630
2016-06-15,975.016,15.674,11.241,76.087,17.991,13.379,4.612,8.580,13.722,1169.925,2.409,3.758,207.334,20.460,12.090
2016-06-16,977.518,14.976,11.610,80.995,17.335,13.762,3.573,8.805,14.079,1175.682,1.379,2.301,159.446,18.830,9.130
2016-06-17,979.593,15.188,11.869,81.608,17.403,13.962,3.439,8.916,14.257,1177.138,2.275,3.870,208.483,18.670,11.910
2016-06-18,989.097,15.676,10.990,74.676,18.075,13.157,4.918,8.316,13.301,1187.040,2.680,4.309,207.247,20.240,11.150
2016-06-19,995.055,15.073,10.980,77.409,17.347,13.140,4.207,8.254,13.204,1196.706,1.237,2.392,197.974,18.260,10.640
2016-06-20,994.176,17.147,10.071,65.356,20.013,12.364,7.649,7.772,12.435,1187.580,1.977,3.198,185.191,22.280,11.090
2016-06-21,993.540,18.608,12.706,69.556,21.799,14.727,7.071,9.271,14.822,1179.713,2.385,3.944,220.563,23.010,14.120
2016-06-22,997.001,21.213,15.511,70.962,25.789,17.703,8.086,11.119,17.756,1172.117,1.443,2.413,142.142,27.040,16.010
2016-06-23,994.632,25.611,15.910,59.093,34.634,18.120,16.515,11.410,18.217,1152.234,2.188,3.504,183.396,33.590,15.670
2016-06-24,990.101,26.227,16.481,57.181,35.338,18.804,16.534,11.898,18.992,1144.097,1.687,3.019,146.570,34.350,19.460
2016-06-25,985.498,22.114,17.292,74.917,27.267,19.872,7.396,12.642,20.168,1154.038,1.478,2.890,212.102,28.320,14.990
2016-06-26,990.622,18.039,10.305,62.198,21.003,12.567,8.436,7.929,12.686,1179.499,1.704,3.276,249.648,22.870,13.930
2016-06-27,991.966,17.289,9.584,62.513,20.141,11.981,8.159,7.547,12.078,1184.476,2.117,3.768,214.611,22.470,11.600
2016-06-28,990.754,17.222,12.627,75.868,19.857,14.667,5.191,9.260,14.803,1181.988,1.128,2.118,222.347,21.180,14.550
2016-06-29,986.234,19.646,12.041,64.565,23.390,14.197,9.194,9.003,14.395,1167.136,3.723,5.682,217.231,25.270,14.730
2016-06-30,987.562,18.809,12.341,67.095,22.243,14.428,7.814,9.138,14.610,1171.983,1.772,3.058,213.708,24.490,12.760
2016-07-01,988.627,21.241,13.228,61.903,25.868,15.228,10.639,9.637,15.403,1163.214,3.556,5.365,204.033,26.420,14.610
2016-07-02,988.089,17.016,11.755,71.666,19.613,13.948,5.665,8.831,14.120,1179.979,1.786,3.263,216.470,21.830,12.690
2016-07-03,993.759,13.944,8.829,72.587,16.167,11.394,4.773,7.162,11.465,1200.670,1.927,3.210,221.043,19.110,9.370
2016-07-04,994.453,15.869,8.755,67.096,19.081,11.348,7.732,7.130,11.413,1193.924,1.455,2.447,165.272,22.770,7.000
2016-07-05,988.106,19.419,11.966,64.205,23.160,14.027,9.133,8.878,14.196,1170.400,2.274,4.208,225.630,25.250,14.430
2016-07-06,991.727,15.707,7.581,59.639,18.058,10.452,7.606,6.582,10.539,1191.285,2.439,4.814,261.821,20.060,12.240
2016-07-07,994.310,16.671,7.522,57.596,19.680,10.406,9.273,6.536,10.466,1190.671,1.238,2.553,200.727,22.710,9.600
2016-07-08,989.797,20.307,10.971,57.408,24.829,13.183,11.645,8.328,13.321,1169.393,2.199,3.860,208.016,27.690,13.140
2016-07-09,991.557,20.047,11.719,60.567,23.881,13.810,10.071,8.709,13.928,1172.002,1.819,3.524,261.840,24.880,15.140
2016-07-10,987.459,23.408,13.966,57.556,30.136,16.024,14.113,10.158,16.231,1153.233,2.299,3.752,191.498,30.670,14.420
2016-07-11,983.230,24.716,14.362,54.573,31.923,16.454,15.469,10.477,16.736,1142.792,2.991,5.184,209.285,30.320,18.660
2016-07-12,985.963,20.098,11.863,59.503,23.658,13.922,9.737,8.830,14.120,1165.003,2.077,3.323,226.880,23.480,16.700
2016-07-13,985.968,16.482,12.967,80.095,18.875,14.992,3.883,9.513,15.206,1179.079,1.196,2.127,192.123,20.140,13.960
2016-07-14,989.087,14.153,9.860,77.000,16.271,12.246,4.024,7.739,12.383,1193.675,1.818,3.637,246.472,18.320,11.790
2016-07-15,996.462,14.209,8.850,71.323,16.367,11.394,4.973,7.144,11.436,1202.782,2.098,3.890,252.938,19.040,11.730
2016-07-16,997.298,17.385,10.263,65.064,20.723,12.601,8.122,7.899,12.637,1190.427,1.386,2.840,227.339,23.390,8.760
2016-07-17,994.049,19.536,15.736,79.220,22.932,17.952,4.980,11.311,18.061,1175.087,1.845,3.165,229.152,23.400,15.780
2016-07-18,994.395,21.411,13.297,61.737,25.913,15.337,10.576,9.651,15.424,1169.233,1.887,3.436,256.498,25.830,16.290
2016-07-19,994.668,22.310,13.204,58.712,27.893,15.212,12.682,9.568,15.293,1166.240,1.798,2.914,109.002,28.120,14.230
2016-07-20,990.775,24.023,14.049,56.528,31.098,16.069,15.029,10.150,16.218,1154.648,1.498,2.613,126.358,30.600,15.280
2016-07-21,988.406,19.706,16.345,81.438,23.042,18.664,4.379,11.830,18.882,1167.321,1.984,3.287,203.588,22.100,17.150
2016-07-22,989.544,22.117,16.040,72.854,27.827,18.317,9.511,11.595,18.510,1159.628,1.944,3.368,144.261,29.600,15.710
2016-07-23,990.929,20.233,15.786,77.269,24.005,18.046,5.960,11.406,18.210,1168.556,1.421,2.300,136.403,25.940,17.280
2016-07-24,991.789,22.488,16.244,70.593,27.902,18.535,9.369,11.706,18.687,1160.557,1.240,2.147,138.696,27.800,16.950
2016-07-25,991.311,22.990,17.081,70.553,28.477,19.535,8.942,12.350,19.706,1157.495,1.263,2.107,170.817,27.970,18.500
2016-07-26,992.877,21.515,17.163,77.151,25.898,19.624,6.275,12.386,19.764,1165.052,1.347,2.213,122.979,25.860,18.600
2016-07-27,989.798,20.758,16.734,78.480,24.765,19.132,5.632,12.112,19.330,1164.651,1.505,2.572,197.939,25.340,17.010
2016-07-28,989.418,20.682,13.197,63.801,24.902,15.203,9.699,9.613,15.365,1166.351,2.178,3.403,200.413,25.800,14.800
2016-07-29,987.093,19.334,14.700,76.390,22.791,16.768,6.022,10.635,16.988,1168.193,2.231,3.767,209.249,23.990,15.680
2016-07-30,986.569,20.673,14.214,69.264,24.987,16.263,8.724,10.318,16.485,1162.555,2.277,3.916,220.354,25.870,15.010
2016-07-31,986.020,19.307,13.683,71.345,22.788,15.700,7.087,9.964,15.923,1167.523,1.242,2.412,193.611,24.790,14.780
2016-08-01,991.833,17.216,9.543,63.019,19.950,11.978,7.973,7.547,12.078,1184.561,1.985,3.569,241.646,21.550,13.070
2016-08-02,990.129,15.451,12.005,80.325,17.717,14.116,3.601,8.917,14.258,1188.742,2.200,3.424,195.423,18.490,12.100
2016-08-03,987.261,18.195,15.821,86.317,21.033,18.046,2.987,11.449,18.280,1172.313,2.715,4.131,197.032,20.890,15.460
2016-08-04,986.023,19.767,16.099,80.462,23.366,18.354,5.012,11.661,18.615,1164.466,1.954,3.277,190.823,24.010,15.340
2016-08-05,990.366,17.191,13.110,78.091,19.814,15.118,4.696,9.551,15.267,1181.429,1.601,2.900,247.409,21.160,14.020
2016-08-06,997.953,17.733,11.285,67.736,20.681,13.421,7.260,8.409,13.450,1189.160,1.659,3.136,221.014,22.610,12.330
2016-08-07,999.187,19.424,10.617,60.800,23.694,12.854,10.840,8.041,12.865,1184.314,1.912,3.348,206.067,26.610,11.080
2016-08-08,992.262,21.029,12.466,60.629,25.798,14.535,11.263,9.163,14.648,1168.774,2.643,4.766,220.160,27.510,13.930
2016-08-09,992.769,16.768,9.281,62.525,19.254,11.786,7.468,7.418,11.872,1187.555,1.340,2.652,239.279,20.320,12.770
2016-08-10,993.139,12.494,7.601,73.289,14.589,10.555,4.034,6.638,10.629,1206.334,1.201,2.417,203.940,16.010,8.130
2016-08-11,995.848,12.630,4.952,62.377,15.117,8.717,6.401,5.462,8.752,1210.135,1.799,3.297,202.775,17.490,5.360
2016-08-12,995.800,14.784,12.710,87.499,17.043,14.890,2.153,9.353,14.949,1198.020,1.950,3.175,192.820,18.650,11.320
2016-08-13,995.402,20.830,13.690,67.100,25.426,15.717,9.709,9.880,15.788,1172.730,2.561,4.298,215.128,27.090,13.950
2016-08-14,995.860,19.055,12.383,66.555,22.413,14.419,7.994,9.056,14.480,1180.828,1.365,2.545,183.677,23.610,13.600
2016-08-15,996.341,17.036,10.770,67.737,19.720,12.961,6.758,8.131,13.008,1190.276,2.041,3.200,79.612,21.070,12.750
2016-08-16,992.101,16.550,8.727,62.223,19.359,11.291,8.068,7.109,11.380,1188.055,1.540,2.673,99.302,21.520,9.800
2016-08-17,988.958,14.514,8.736,69.820,16.831,11.293,5.538,7.133,11.419,1192.553,1.764,2.954,81.930,19.180,10.020
2016-08-18,984.245,15.920,6.961,60.007,19.252,10.025,9.228,6.359,10.184,1182.045,1.234,2.274,159.331,24.150,6.900
2016-08-19,984.527,18.763,10.291,59.769,23.018,12.703,10.315,8.066,12.902,1169.668,1.685,2.841,160.658,26.110,8.990
2016-08-20,986.974,19.736,14.085,71.782,23.515,16.120,7.395,10.221,16.332,1166.789,1.945,3.332,204.594,26.040,15.400
2016-08-21,991.816,17.306,10.885,67.477,19.991,13.090,6.901,8.252,13.200,1183.650,2.310,4.070,219.723,21.830,13.410
2016-08-22,998.849,18.071,11.452,66.718,21.080,13.566,7.514,8.490,13.581,1188.767,2.097,3.708,203.715,22.500,13.870
2016-08-23,1000.254,21.684,14.096,63.721,26.546,16.121,10.425,10.086,16.117,1174.801,1.688,2.957,139.828,27.730,15.830
2016-08-24,997.948,22.994,14.147,60.860,29.359,16.171,13.188,10.141,16.204,1167.075,1.374,2.442,129.947,30.070,14.350
2016-08-25,993.556,24.169,12.224,52.092,31.903,14.299,17.604,9.000,14.390,1158.262,1.861,3.133,161.113,32.000,14.260
2016-08-26,990.875,25.831,11.690,44.422,35.149,13.773,21.376,8.691,13.900,1148.891,2.100,3.454,174.956,34.340,16.650
2016-08-27,991.838,24.738,14.205,54.241,32.712,16.288,16.426,10.278,16.421,1153.069,1.570,2.635,113.938,32.410,15.800
2016-08-28,987.716,24.516,14.428,56.364,32.594,16.489,16.105,10.451,16.696,1149.093,2.047,3.566,188.313,33.910,16.060
2016-08-29,991.421,20.706,13.670,64.902,24.605,15.736,8.870,9.934,15.875,1168.271,1.921,3.617,246.353,24.480,17.230
2016-08-30,998.688,16.950,8.721,59.996,19.584,11.333,8.250,7.090,11.349,1194.161,1.629,2.793,111.141,21.010,12.540
2016-08-31,995.295,18.280,6.985,52.430,22.648,10.037,12.612,6.296,10.084,1185.831,1.263,2.295,173.223,27.420,7.770
2016-09-01,994.281,19.439,9.956,55.437,23.449,12.334,11.114,7.752,12.405,1178.523,0.952,1.780,178.908,26.590,12.930
2016-09-02,993.608,19.556,11.372,61.502,23.679,13.492,10.186,8.490,13.579,1176.767,1.031,1.932,181.712,27.190,12.470
2016-09-03,990.811,20.574,11.894,59.150,24.859,13.954,10.906,8.807,14.083,1169.026,1.771,3.115,195.167,25.760,14.950
2016-09-04,986.027,17.672,13.347,76.467,20.369,15.375,4.994,9.757,15.594,1174.151,2.155,3.613,195.597,21.570,15.400
2016-09-05,990.671,15.964,13.013,82.826,18.231,15.044,3.187,9.498,15.182,1186.806,1.831,3.457,254.394,18.790,13.470
2016-09-06,999.980,17.276,12.933,76.639,19.921,14.972,4.949,9.366,14.972,1192.693,1.475,2.570,152.197,21.380,12.770
2016-09-07,995.799,17.752,12.667,74.622,21.642,14.860,6.781,9.342,14.931,1186.327,1.277,2.287,146.508,25.500,8.960
2016-09-08,987.515,20.846,14.087,68.681,25.863,16.124,9.738,10.220,16.329,1163.290,1.612,2.662,166.947,28.430,12.510
2016-09-09,990.320,20.904,14.298,68.158,25.361,16.330,9.032,10.321,16.489,1166.048,1.083,1.977,112.660,26.910,15.410
2016-09-10,990.412,20.803,14.472,69.578,25.707,16.545,9.162,10.458,16.707,1166.666,0.986,1.780,145.279,28.540,13.680
2016-09-11,991.034,21.473,14.625,67.581,26.761,16.702,10.059,10.550,16.853,1164.642,0.974,1.689,133.732,28.900,13.900
2016-09-12,991.904,23.208,14.248,60.771,30.074,16.282,13.792,10.274,16.415,1159.165,1.120,2.148,135.102,31.330,14.340
2016-09-13,989.904,23.366,13.768,58.329,30.166,15.788,14.377,9.980,15.949,1156.358,1.234,2.216,129.387,31.080,14.820
2016-09-14,988.649,22.300,13.544,60.661,27.924,15.568,12.357,9.853,15.746,1159.018,1.864,3.168,117.784,29.030,14.670
2016-09-15,986.661,21.404,12.022,56.704,26.170,14.079,12.091,8.923,14.269,1160.781,2.506,3.885,66.631,27.330,14.900
2016-09-16,986.163,18.199,13.984,76.808,21.116,16.083,5.034,10.207,16.308,1171.898,0.976,1.984,196.910,21.660,14.140
2016-09-17,985.722,15.021,13.993,93.571,17.106,16.005,1.101,10.162,16.237,1184.252,1.803,3.326,173.516,15.670,14.260
2016-09-18,987.381,14.273,11.587,84.160,16.355,13.693,2.662,8.672,13.868,1190.438,3.178,4.952,48.940,17.050,12.060
2016-09-19,990.768,12.985,10.154,83.478,15.048,12.430,2.617,7.841,12.546,1200.496,1.977,3.309,83.480,15.780,11.200
2016-09-20,992.687,12.936,8.103,73.027,14.976,10.836,4.140,6.819,10.917,1203.765,1.233,2.130,109.384,14.930,9.560
2016-09-21,993.690,11.472,8.195,81.841,14.047,10.950,3.097,6.883,11.019,1211.393,0.939,1.611,165.423,18.870,5.160
2016-09-22,995.465,12.612,9.268,82.072,15.180,11.768,3.412,7.386,11.822,1208.367,1.023,1.682,169.491,19.150,6.610
2016-09-23,997.351,14.698,8.711,70.884,17.363,11.280,6.083,7.065,11.311,1202.092,1.221,2.193,221.760,21.610,9.450
2016-09-24,998.731,14.228,9.533,75.415,16.890,11.962,4.928,7.485,11.978,1205.471,0.922,1.623,156.828,21.670,7.470
2016-09-25,994.361,14.568,9.287,74.097,17.445,11.747,5.698,7.382,11.814,1198.947,1.232,2.142,171.565,22.590,7.020
2016-09-26,995.516,13.911,11.016,83.031,16.162,13.245,2.916,8.317,13.304,1202.100,0.803,1.427,186.145,17.900,8.850
2016-09-27,999.012,15.679,12.181,81.118,18.161,14.222,3.938,8.903,14.236,1198.528,0.897,1.561,184.830,21.610,11.880
2016-09-28,998.315,15.982,10.834,73.837,18.754,13.014,5.739,8.149,13.037,1197.126,2.366,4.444,201.707,21.250,9.680
2016-09-29,991.358,18.991,11.308,62.285,22.421,13.419,9.001,8.464,13.538,1176.242,3.979,6.000,194.345,23.980,14.130
2016-09-30,988.253,14.290,11.087,81.792,16.424,13.229,3.195,8.369,13.386,1191.660,1.441,2.424,184.272,17.120,9.980
2016-10-01,984.673,13.100,11.646,91.474,15.329,13.785,1.545,8.756,14.002,1192.088,1.505,2.442,193.073,18.280,9.790
2016-10-02,986.811,13.240,7.826,71.122,15.357,10.696,4.661,6.771,10.840,1195.445,2.820,4.273,211.470,16.890,9.660
2016-10-03,994.945,10.732,8.465,86.010,12.916,11.099,1.817,6.968,11.155,1215.739,2.208,3.837,228.039,11.810,9.960
2016-10-04,1003.936,10.835,6.942,78.452,13.039,10.123,2.915,6.299,10.087,1226.800,3.471,5.369,82.930,13.670,8.590
2016-10-05,1003.270,7.199,4.639,83.998,10.211,8.535,1.677,5.310,8.509,1242.651,2.328,4.314,88.686,10.600,4.290
2016-10-06,993.264,8.031,7.262,94.880,10.788,10.240,0.548,6.438,10.311,1225.759,2.737,4.656,100.473,9.450,6.460
2016-10-07,992.702,8.648,6.956,89.329,11.242,10.000,1.242,6.290,10.075,1222.478,1.903,2.955,88.158,10.460,7.390
2016-10-08,994.812,7.928,6.133,88.507,10.705,9.451,1.254,5.931,9.500,1228.485,1.280,2.385,157.777,9.640,6.270
2016-10-09,997.097,7.852,4.934,82.459,10.670,8.698,1.973,5.443,8.723,1232.017,1.138,2.213,220.567,11.570,6.260
2016-10-10,996.864,6.847,4.906,87.776,9.962,8.674,1.288,5.430,8.702,1236.167,0.766,1.302,171.102,9.410,4.770
2016-10-11,993.056,6.475,4.982,90.344,9.695,8.723,0.972,5.482,8.784,1233.035,1.025,1.855,142.185,8.440,4.630
2016-10-12,993.239,6.033,5.137,93.999,9.387,8.818,0.570,5.540,8.878,1235.154,2.700,3.926,40.596,6.910,4.940
2016-10-13,992.330,6.792,5.268,90.093,9.895,8.896,0.998,5.595,8.965,1230.640,3.228,5.002,52.159,7.990,5.850
2016-10-14,985.988,8.205,5.301,82.470,11.024,8.933,2.091,5.656,9.061,1216.685,2.200,3.653,92.132,12.660,5.410
2016-10-15,986.737,10.493,7.841,84.402,13.056,10.714,2.342,6.779,10.853,1207.032,1.423,2.424,198.738,16.960,5.620
2016-10-16,995.682,12.122,9.273,84.336,14.513,11.735,2.777,7.364,11.786,1210.610,0.975,1.720,142.244,19.730,7.400
2016-10-17,996.113,10.550,8.587,88.838,13.225,11.306,1.919,7.092,11.352,1218.160,0.981,1.696,174.926,17.480,4.750
2016-10-18,994.077,11.726,10.045,89.683,13.849,12.347,1.501,7.762,12.420,1209.890,0.981,1.609,189.745,14.980,9.580
2016-10-19,987.892,8.755,5.891,82.621,11.322,9.321,2.000,5.890,9.435,1216.390,2.362,3.705,211.896,10.080,6.370
2016-10-20,986.345,6.475,4.126,85.217,9.693,8.216,1.478,5.197,8.329,1224.907,1.364,2.114,195.388,9.310,5.060
2016-10-21,986.480,5.998,4.198,88.510,9.381,8.253,1.128,5.221,8.366,1227.155,1.217,2.093,212.813,9.130,4.820
2016-10-22,986.834,5.771,4.345,90.672,9.227,8.341,0.886,5.274,8.453,1228.551,1.136,1.783,211.969,7.500,4.410
2016-10-23,988.098,6.491,4.796,89.303,9.761,8.615,1.145,5.441,8.719,1226.878,1.091,1.794,126.737,9.940,3.920
2016-10-24,988.160,7.528,6.666,94.278,10.433,9.850,0.583,6.224,9.968,1221.805,1.506,2.210,102.323,9.060,5.500
2016-10-25,991.235,8.069,7.632,97.083,10.794,10.474,0.318,6.599,10.567,1222.948,0.718,1.308,172.602,9.480,7.590
2016-10-28,1004.500,11.984,8.750,80.613,14.031,11.303,2.729,7.029,11.252,1221.979,1.479,3.094,237.772,12.660,11.660
2016-10-29,1004.709,9.894,6.236,78.345,12.231,9.568,2.663,5.945,9.524,1232.080,2.056,3.595,263.684,11.990,8.280
2016-10-30,1003.213,8.422,6.490,87.774,11.059,9.700,1.358,6.036,9.670,1236.600,1.722,2.930,239.262,9.670,6.600
